applicant_id,applicant_name,cibil_score,existing_loans_lakhs,bank_account_verified,pan_verified,udyam_registration_no,gstin_status,project_report_attached,collateral_value_lakhs,business_vintage_years,monthly_cashflow_avg_inr,document_completeness_pct,target_readiness_score
ENT_IN_24446,Anita Reddy,593,12.37,1,1,UDYAM-TN-03-6557744,NOT_APPLICABLE,0,16.07,9.2,107131,77.5,62.6
ENT_IN_24447,Sujata Patil,700,23.17,1,1,UDYAM-UP-03-7428877,NOT_APPLICABLE,1,31.44,6.2,273913,75.1,85.9
ENT_IN_24448,Pooja Yadav,581,22.92,1,1,UDYAM-MH-03-1997431,NOT_APPLICABLE,1,23.03,3.0,288477,54.0,73.3
ENT_IN_24449,Mahesh Gupta,703,1.79,1,1,NOT_REGISTERED,ACTIVE,1,14.64,0.8,410107,98.0,93.2
ENT_IN_24450,Gurpreet Deshmukh,811,19.68,1,1,UDYAM-MH-03-3786966,ACTIVE,1,30.93,3.7,238895,89.9,100.0
ENT_IN_24451,Sanjay Patil,740,24.5,0,1,UDYAM-UP-03-9857580,NOT_APPLICABLE,1,20.44,7.4,331308,87.1,79.7
ENT_IN_24452,Geeta Mishra,0,1.04,1,1,NOT_REGISTERED,ACTIVE,1,13.15,5.3,261560,47.2,59.4
ENT_IN_24453,Priya Shah,813,24.94,1,1,UDYAM-MH-03-1736146,NOT_APPLICABLE,1,44.22,10.0,266468,82.1,100.0
ENT_IN_24454,Pradeep Chaudhary,756,5.68,0,1,NOT_REGISTERED,ACTIVE,1,8.22,8.0,216349,59.8,83.4
ENT_IN_24455,Ananya Kulkarni,756,15.52,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,4.3,9.6,318034,96.7,92.6
ENT_IN_24456,Gurpreet Deshmukh,781,6.84,1,1,NOT_REGISTERED,ACTIVE,0,8.78,3.6,383392,75.6,83.2
ENT_IN_24457,Mamta Yadav,692,7.24,0,1,NOT_REGISTERED,ACTIVE,1,10.26,0.2,321775,90.1,80.8
ENT_IN_24458,Karan Banerjee,0,11.48,1,1,UDYAM-GJ-03-2231741,NOT_APPLICABLE,1,9.51,11.6,54797,79.8,57.8
ENT_IN_24459,Kiran Sheikh,847,11.97,1,1,UDYAM-UP-03-1262376,ACTIVE,1,44.93,7.9,224677,76.8,100.0
ENT_IN_24460,Anita Banerjee,757,11.59,1,1,UDYAM-GJ-03-6238466,ACTIVE,0,23.92,4.7,42294,90.3,87.1
ENT_IN_24461,Harpreet Reddy,765,4.77,1,0,UDYAM-GJ-03-4984789,UNREGISTERED,1,23.7,5.6,277238,54.3,85.2
ENT_IN_24462,Meena Sheikh,688,5.06,1,1,UDYAM-GJ-03-3657196,NOT_APPLICABLE,1,38.75,8.9,306186,41.7,78.3
ENT_IN_24463,Shweta Chaudhary,611,19.81,1,1,UDYAM-PB-03-2023310,NOT_APPLICABLE,0,6.48,6.7,395036,87.8,68.4
ENT_IN_24464,Sangeeta Reddy,617,22.22,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,12.35,8.1,319693,50.0,49.8
ENT_IN_24465,Kiran Singh,641,7.66,1,0,NOT_REGISTERED,ACTIVE,1,40.62,1.1,47878,95.7,66.1
ENT_IN_24466,Priya Reddy,578,23.06,1,1,UDYAM-KA-03-8191210,UNREGISTERED,0,16.5,0.5,199032,99.2,71.7
ENT_IN_24467,Neha Chaudhary,735,2.23,1,1,UDYAM-TN-03-2018210,NOT_APPLICABLE,0,43.54,4.6,192975,92.1,76.9
ENT_IN_24468,Tariq Joshi,554,23.58,1,0,UDYAM-PB-03-4172476,ACTIVE,1,1.88,2.0,86443,35.1,60.2
ENT_IN_24469,Meena Banerjee,764,1.69,1,1,UDYAM-MH-03-8442636,ACTIVE,1,29.6,2.2,323126,41.9,95.4
ENT_IN_24470,Sangeeta Patil,801,0.38,1,1,NOT_REGISTERED,UNREGISTERED,1,23.29,8.7,204035,74.1,85.4
ENT_IN_24471,Deepika Mehta,743,11.53,1,1,UDYAM-MH-03-3496068,NOT_APPLICABLE,0,23.25,8.0,368185,85.3,79.9
ENT_IN_24472,Shweta Nair,687,24.74,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,41.53,2.8,281069,65.2,75.3
ENT_IN_24473,Neha Das,831,19.47,1,1,UDYAM-TN-03-1140868,NOT_APPLICABLE,1,9.46,9.3,446833,99.4,100.0
ENT_IN_24474,Ganesh Joshi,672,24.67,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,36.06,5.2,342246,88.8,79.8
ENT_IN_24475,Ananya Mishra,624,19.37,1,1,UDYAM-GJ-03-2316680,ACTIVE,1,41.0,10.9,75874,54.0,69.9
ENT_IN_24476,Manoj Gupta,722,12.12,1,1,UDYAM-UP-03-2829487,NOT_APPLICABLE,1,9.74,11.2,167503,55.4,80.4
ENT_IN_24477,Priya Nair,805,5.08,1,1,UDYAM-UP-03-2235852,NOT_APPLICABLE,1,25.87,7.4,196207,46.0,84.6
ENT_IN_24478,Rahul Mehta,755,24.11,1,1,NOT_REGISTERED,UNREGISTERED,1,34.53,2.4,316071,65.0,88.2
ENT_IN_24479,Anil Gowda,684,0.56,1,1,UDYAM-PB-03-7020172,ACTIVE,1,38.84,4.2,83922,52.8,81.4
ENT_IN_24480,Deepika Joshi,599,6.29,1,1,UDYAM-PB-03-1406171,UNREGISTERED,1,5.7,2.0,329709,94.7,80.7
ENT_IN_24481,Tariq Chatterjee,670,15.36,1,1,UDYAM-KA-03-3359656,UNREGISTERED,1,40.27,3.5,354505,90.4,87.8
ENT_IN_24482,Neha Sheikh,611,0.37,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,4.72,0.3,248353,45.8,63.7
ENT_IN_24483,Sujata Mehta,0,5.75,1,1,UDYAM-MH-03-8270671,NOT_APPLICABLE,1,42.49,9.5,284966,78.4,66.7
ENT_IN_24484,Manoj Kulkarni,786,3.69,1,0,UDYAM-TN-03-3427034,NOT_APPLICABLE,0,1.95,11.7,196728,94.3,80.0
ENT_IN_24485,Sanjay Chaudhary,672,14.59,1,1,UDYAM-KA-03-2364767,UNREGISTERED,1,44.4,3.5,256412,61.8,82.2
ENT_IN_24486,Preeti Patil,580,11.11,1,1,NOT_REGISTERED,ACTIVE,0,16.98,9.6,126158,73.8,62.4
ENT_IN_24487,Bhavna Shah,648,8.92,1,1,UDYAM-PB-03-2484666,NOT_APPLICABLE,1,37.74,3.6,134595,64.9,69.5
ENT_IN_24488,Priya Patil,675,11.6,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,34.68,8.6,374346,35.7,66.7
ENT_IN_24489,Kiran Yadav,626,21.77,1,1,NOT_REGISTERED,ACTIVE,1,36.19,4.9,91299,95.7,72.1
ENT_IN_24490,Manoj Yadav,724,24.16,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,43.38,11.7,57567,99.6,72.8
ENT_IN_24491,Deepika Shah,759,7.33,1,1,UDYAM-PB-03-8231439,ACTIVE,1,10.89,9.0,59686,87.1,99.3
ENT_IN_24492,Gurpreet Kaur,606,24.53,1,1,UDYAM-GJ-03-9367967,NOT_APPLICABLE,1,37.17,7.1,191477,97.2,78.8
ENT_IN_24493,Pooja Kumar,754,3.65,1,1,UDYAM-TN-03-2811278,NOT_APPLICABLE,0,30.64,0.3,202107,78.7,86.9
ENT_IN_24494,Amit Chaudhary,592,5.15,1,1,UDYAM-UP-03-6091599,NOT_APPLICABLE,1,16.27,6.4,228622,62.6,71.8
ENT_IN_24495,Arjun Rao,595,13.53,0,1,UDYAM-MH-03-7865053,UNREGISTERED,1,0.55,5.7,80107,85.7,63.1
ENT_IN_24496,Simran Mehta,712,2.21,1,0,UDYAM-TN-03-6764040,ACTIVE,1,31.89,8.7,90015,83.8,84.6
ENT_IN_24497,Vijay Sheikh,752,14.69,1,1,NOT_REGISTERED,ACTIVE,1,17.0,4.7,184591,69.1,92.1
ENT_IN_24498,Karan Kulkarni,663,21.18,1,1,UDYAM-UP-03-3211386,ACTIVE,0,44.48,7.6,174227,96.0,85.5
ENT_IN_24499,Suresh Nair,850,3.83,1,1,UDYAM-PB-03-5809419,NOT_APPLICABLE,1,31.93,10.8,379407,72.1,95.2
ENT_IN_24500,Sanjay Reddy,741,12.93,1,0,NOT_REGISTERED,ACTIVE,1,1.54,7.3,365988,94.3,84.5
ENT_IN_24501,Sunil Chatterjee,814,15.54,1,1,UDYAM-KA-03-9874396,NOT_APPLICABLE,1,7.01,9.2,306345,56.3,90.5
ENT_IN_24502,Rajesh Gowda,621,16.23,1,1,UDYAM-UP-03-9080649,NOT_APPLICABLE,0,4.95,11.3,80095,66.3,58.3
ENT_IN_24503,Simran Sharma,0,10.14,1,1,NOT_REGISTERED,UNREGISTERED,1,42.14,11.4,247921,93.0,60.5
ENT_IN_24504,Ananya Patil,847,7.43,1,0,NOT_REGISTERED,UNREGISTERED,1,0.7,2.4,256524,37.1,75.0
ENT_IN_24505,Anil Chaudhary,829,8.34,1,1,UDYAM-GJ-03-5656627,NOT_APPLICABLE,1,1.59,5.6,445178,59.4,91.7
ENT_IN_24506,Pooja Nair,617,24.28,1,1,UDYAM-PB-03-8729454,NOT_APPLICABLE,0,3.42,3.8,410274,75.3,66.0
ENT_IN_24507,Priya Rao,628,5.74,1,1,UDYAM-TN-03-1689499,NOT_APPLICABLE,1,12.54,11.7,88446,86.6,70.6
ENT_IN_24508,Pradeep Patel,0,19.53,1,1,UDYAM-KA-03-5177924,NOT_APPLICABLE,1,20.65,6.7,399574,77.4,69.2
ENT_IN_24509,Ashok Shah,690,15.78,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,26.35,7.1,230464,84.0,80.5
ENT_IN_24510,Preeti Mehta,579,10.05,1,1,NOT_REGISTERED,ACTIVE,1,43.63,4.1,350781,63.2,71.5
ENT_IN_24511,Vikram Mishra,659,7.02,1,1,UDYAM-MH-03-6250399,NOT_APPLICABLE,1,38.51,4.7,210313,43.5,75.8
ENT_IN_24512,Vijay Reddy,736,22.21,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,9.95,0.3,442155,53.7,62.1
ENT_IN_24513,Pradeep Chatterjee,632,21.83,1,1,UDYAM-MH-03-8085191,UNREGISTERED,1,26.1,7.2,448920,46.0,66.9
ENT_IN_24514,Suresh Verma,558,0.75,1,1,UDYAM-PB-03-6378991,ACTIVE,1,14.59,10.1,202094,79.0,81.7
ENT_IN_24515,Lakshmi Khan,781,4.19,1,1,NOT_REGISTERED,ACTIVE,1,27.18,9.1,117063,85.0,90.1
ENT_IN_24516,Ganesh Sheikh,601,9.96,1,1,NOT_REGISTERED,ACTIVE,1,35.17,7.5,44392,41.1,60.5
ENT_IN_24517,Simran Das,725,15.24,1,1,NOT_REGISTERED,ACTIVE,1,43.52,5.0,187891,83.1,85.2
ENT_IN_24518,Vijay Chatterjee,611,11.25,1,1,NOT_REGISTERED,ACTIVE,1,16.52,7.8,345423,68.5,71.3
ENT_IN_24519,Seema Nair,824,6.43,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,5.64,10.5,61599,51.0,75.1
ENT_IN_24520,Shweta Yadav,644,18.67,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,27.39,6.9,339575,41.5,58.4
ENT_IN_24521,Amit Mishra,634,23.69,1,1,UDYAM-MH-03-6433104,ACTIVE,1,2.19,5.5,261329,75.5,83.3
ENT_IN_24522,Ashok Chatterjee,758,10.65,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,25.19,3.9,88184,49.8,77.8
ENT_IN_24523,Dinesh Nair,791,7.86,0,1,UDYAM-MH-03-1105787,ACTIVE,0,1.44,2.5,136146,42.1,70.2
ENT_IN_24524,Anita Deshmukh,693,14.43,1,1,UDYAM-TN-03-7546765,ACTIVE,1,22.77,8.3,79674,52.8,83.2
ENT_IN_24525,Fatima Kulkarni,558,21.21,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,0.69,9.7,449120,41.0,53.0
ENT_IN_24526,Amit Rao,703,7.5,1,1,UDYAM-GJ-03-5820776,ACTIVE,0,32.85,3.6,403956,89.1,88.8
ENT_IN_24527,Manoj Nair,614,12.81,1,1,NOT_REGISTERED,ACTIVE,1,38.7,2.7,384742,93.6,78.3
ENT_IN_24528,Rajesh Mishra,610,24.92,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,40.74,8.0,449025,66.8,68.0
ENT_IN_24529,Ayesha Sharma,773,7.68,1,1,UDYAM-GJ-03-6937984,ACTIVE,1,30.09,10.0,417418,84.0,100.0
ENT_IN_24530,Arjun Sharma,620,18.47,1,1,UDYAM-UP-03-5883666,ACTIVE,1,20.31,9.8,250785,63.7,80.9
ENT_IN_24531,Sunita Shah,651,2.17,1,1,NOT_REGISTERED,ACTIVE,0,14.63,12.0,97493,36.2,60.8
ENT_IN_24532,Sunita Kulkarni,605,11.03,1,1,UDYAM-PB-03-6976233,ACTIVE,1,16.5,9.8,47607,72.9,76.7
ENT_IN_24533,Deepika Mishra,775,21.22,1,1,UDYAM-PB-03-7320331,NOT_APPLICABLE,1,25.39,2.3,174637,72.4,93.3
ENT_IN_24534,Fatima Mishra,758,22.95,1,0,NOT_REGISTERED,UNREGISTERED,1,16.57,11.3,176411,38.8,69.6
ENT_IN_24535,Ganesh Singh,640,2.73,1,1,UDYAM-UP-03-7415182,UNREGISTERED,0,16.82,1.8,234105,78.8,64.4
ENT_IN_24536,Deepika Verma,587,20.39,1,0,UDYAM-GJ-03-7908336,NOT_APPLICABLE,0,41.64,2.4,54321,44.6,44.6
ENT_IN_24537,Deepak Joshi,619,8.16,1,1,UDYAM-MH-03-6439548,NOT_APPLICABLE,1,39.23,10.5,133866,54.8,65.9
ENT_IN_24538,Arjun Mehta,807,14.46,0,0,UDYAM-MH-03-7924346,ACTIVE,1,2.18,7.5,33871,56.2,72.9
ENT_IN_24539,Geeta Yadav,0,13.35,1,1,UDYAM-UP-03-8814993,ACTIVE,0,3.56,10.7,149728,73.3,61.3
ENT_IN_24540,Preeti Mehta,703,15.33,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,25.73,9.2,441084,49.4,75.1
ENT_IN_24541,Mohammed Kumar,809,22.32,1,1,UDYAM-KA-03-8375309,ACTIVE,1,37.04,11.1,367847,64.6,100.0
ENT_IN_24542,Vijay Das,598,19.54,1,0,UDYAM-UP-03-1302639,NOT_APPLICABLE,1,10.07,5.1,422742,87.5,74.8
ENT_IN_24543,Meena Yadav,679,11.8,1,1,UDYAM-KA-03-4144116,ACTIVE,1,41.42,12.0,28979,75.9,84.9
ENT_IN_24544,Rohan Khan,725,7.92,1,1,UDYAM-UP-03-8269790,NOT_APPLICABLE,0,23.11,6.2,271208,43.0,70.2
ENT_IN_24545,Savita Gowda,671,20.2,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,38.73,8.7,289093,77.8,78.2
ENT_IN_24546,Neha Mishra,0,14.96,0,0,UDYAM-UP-03-8766936,ACTIVE,1,28.58,10.0,369101,81.8,60.1
ENT_IN_24547,Sujata Singh,635,15.46,1,1,UDYAM-UP-03-5811910,NOT_APPLICABLE,0,29.51,4.2,330621,56.5,61.9
ENT_IN_24548,Rajesh Kaur,693,4.93,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,35.92,5.0,324615,68.6,69.1
ENT_IN_24549,Sangeeta Khan,640,2.18,1,1,UDYAM-GJ-03-2246222,NOT_APPLICABLE,0,21.8,4.3,48316,42.2,51.7
ENT_IN_24550,Deepika Sheikh,793,4.36,1,1,UDYAM-PB-03-1723355,NOT_APPLICABLE,0,15.29,10.0,175391,48.2,79.7
ENT_IN_24551,Arjun Patil,0,11.48,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,36.03,10.4,409002,77.7,62.1
ENT_IN_24552,Meena Reddy,768,13.1,1,1,UDYAM-TN-03-3256431,NOT_APPLICABLE,1,8.25,10.7,97891,79.6,88.8
ENT_IN_24553,Sujata Mishra,667,21.72,1,1,NOT_REGISTERED,ACTIVE,0,13.54,0.1,384381,89.6,77.7
ENT_IN_24554,Gurpreet Gowda,586,12.64,1,1,UDYAM-TN-03-3069648,NOT_APPLICABLE,0,14.82,10.3,39936,58.1,54.3
ENT_IN_24555,Mamta Banerjee,784,3.78,0,1,UDYAM-KA-03-4918770,ACTIVE,1,18.25,6.4,316663,55.1,88.2
ENT_IN_24556,Ashok Patil,587,20.18,1,1,UDYAM-GJ-03-6783992,ACTIVE,1,16.57,5.6,151361,64.7,78.2
ENT_IN_24557,Arjun Joshi,803,3.37,1,1,UDYAM-PB-03-2503654,ACTIVE,1,42.6,7.7,132191,85.2,100.0
ENT_IN_24558,Arjun Gupta,585,9.15,0,0,UDYAM-GJ-03-6223370,NOT_APPLICABLE,1,24.32,1.9,64362,90.6,60.6
ENT_IN_24559,Mamta Banerjee,762,9.59,1,0,NOT_REGISTERED,ACTIVE,1,13.13,2.8,147029,57.6,77.9
ENT_IN_24560,Neha Reddy,837,18.92,1,1,UDYAM-KA-03-2948760,NOT_APPLICABLE,1,41.59,11.6,397655,89.2,97.9
ENT_IN_24561,Meena Singh,763,20.71,1,1,UDYAM-UP-03-7039853,UNREGISTERED,1,15.73,5.1,317261,55.8,89.5
ENT_IN_24562,Rahul Shah,615,14.25,1,1,UDYAM-UP-03-9801048,NOT_APPLICABLE,0,38.02,4.2,343740,85.9,71.3
ENT_IN_24563,Simran Khan,815,2.75,1,1,UDYAM-PB-03-7689179,ACTIVE,1,6.98,11.8,275551,55.3,100.0
ENT_IN_24564,Bhavna Shah,0,23.43,1,1,UDYAM-KA-03-3302001,NOT_APPLICABLE,1,16.61,1.0,427100,64.6,66.1
ENT_IN_24565,Anil Verma,702,23.11,1,1,UDYAM-MH-03-3408794,NOT_APPLICABLE,1,8.51,1.5,283653,38.7,76.8
ENT_IN_24566,Ganesh Reddy,821,18.9,1,1,UDYAM-PB-03-7887827,ACTIVE,1,1.94,2.2,189165,95.9,100.0
ENT_IN_24567,Shweta Khan,700,12.94,1,1,UDYAM-MH-03-6572449,UNREGISTERED,1,1.24,6.1,149331,62.2,76.6
ENT_IN_24568,Sunil Joshi,638,23.97,1,1,UDYAM-UP-03-8527533,NOT_APPLICABLE,0,9.23,4.0,449819,70.8,67.2
ENT_IN_24569,Prakash Kumar,800,18.62,1,1,UDYAM-KA-03-7033974,ACTIVE,1,3.86,8.3,354835,84.7,100.0
ENT_IN_24570,Sangeeta Kaur,734,22.16,1,1,UDYAM-GJ-03-9727755,NOT_APPLICABLE,1,29.26,1.4,276509,93.6,94.1
ENT_IN_24571,Rekha Shah,824,8.59,1,1,NOT_REGISTERED,ACTIVE,1,0.48,0.3,374766,41.9,85.7
ENT_IN_24572,Radha Reddy,841,21.37,1,0,UDYAM-TN-03-2407189,ACTIVE,1,7.33,2.4,403198,75.2,96.9
ENT_IN_24573,Sujata Deshmukh,848,13.09,1,1,NOT_REGISTERED,ACTIVE,0,28.49,10.7,41348,41.6,69.9
ENT_IN_24574,Ramesh Sheikh,0,7.29,1,1,NOT_REGISTERED,UNREGISTERED,1,33.67,5.7,148687,66.4,51.5
ENT_IN_24575,Rajesh Kaur,610,1.45,1,1,NOT_REGISTERED,ACTIVE,1,30.96,5.1,372378,99.7,82.0
ENT_IN_24576,Sanjay Joshi,677,4.39,0,0,UDYAM-GJ-03-2981410,UNREGISTERED,1,44.54,1.9,126216,44.8,56.4
ENT_IN_24577,Geeta Joshi,653,5.74,1,0,NOT_REGISTERED,NOT_APPLICABLE,1,10.64,6.1,374029,50.4,62.9
ENT_IN_24578,Rajesh Gowda,597,22.2,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,34.51,2.7,341576,76.0,70.8
ENT_IN_24579,Preeti Mehta,599,9.24,1,1,NOT_REGISTERED,ACTIVE,1,11.66,9.1,261751,94.0,82.5
ENT_IN_24580,Prakash Chatterjee,837,20.68,1,0,UDYAM-KA-03-3473886,NOT_APPLICABLE,1,17.02,7.3,171136,62.7,86.0
ENT_IN_24581,Rohan Rao,806,11.25,1,1,UDYAM-PB-03-8213918,NOT_APPLICABLE,1,18.21,12.0,248805,88.3,100.0
ENT_IN_24582,Sunil Banerjee,738,2.85,0,0,UDYAM-TN-03-2030420,ACTIVE,0,33.35,9.5,357296,66.9,63.8
ENT_IN_24583,Prakash Kumar,639,18.18,1,1,UDYAM-UP-03-2373747,NOT_APPLICABLE,0,35.18,7.0,346484,37.2,58.7
ENT_IN_24584,Radha Das,782,2.58,0,1,UDYAM-GJ-03-3457928,ACTIVE,1,14.07,8.4,150354,39.1,85.1
ENT_IN_24585,Sunil Banerjee,765,24.0,1,1,UDYAM-GJ-03-3823976,NOT_APPLICABLE,1,0.22,3.8,255762,82.4,96.1
ENT_IN_24586,Rekha Mehta,688,8.73,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,7.61,9.3,382192,69.4,77.1
ENT_IN_24587,Manoj Verma,628,3.49,1,1,NOT_REGISTERED,ACTIVE,1,17.59,3.6,389117,80.8,76.0
ENT_IN_24588,Kavita Patil,0,12.32,1,0,UDYAM-GJ-03-3266732,UNREGISTERED,1,44.1,6.1,419049,52.4,52.6
ENT_IN_24589,Pooja Rao,0,20.15,1,1,UDYAM-UP-03-8993381,ACTIVE,1,24.96,10.1,40748,91.6,67.5
ENT_IN_24590,Deepak Patel,629,22.42,1,1,UDYAM-GJ-03-2788999,ACTIVE,1,28.84,8.2,272102,70.2,82.1
ENT_IN_24591,Arjun Shah,599,2.3,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,9.98,2.3,235044,57.3,65.7
ENT_IN_24592,Geeta Nair,0,15.79,1,1,UDYAM-PB-03-4225531,ACTIVE,0,10.91,8.5,417899,92.0,69.2
ENT_IN_24593,Fatima Reddy,770,12.04,1,1,UDYAM-GJ-03-8695125,ACTIVE,1,34.28,4.7,188819,55.4,94.9
ENT_IN_24594,Preeti Sharma,593,13.45,1,1,UDYAM-KA-03-1754194,ACTIVE,0,14.85,6.5,308114,71.1,70.0
ENT_IN_24595,Preeti Khan,610,4.81,1,1,NOT_REGISTERED,NOT_APPLICABLE,0,29.19,4.0,201995,49.3,48.4
ENT_IN_24596,Neha Verma,847,5.83,1,1,UDYAM-PB-03-1972625,UNREGISTERED,1,14.0,4.3,130171,50.2,83.4
ENT_IN_24597,Anil Kulkarni,815,24.06,1,1,UDYAM-UP-03-2582809,NOT_APPLICABLE,0,34.83,6.4,417454,42.0,77.2
ENT_IN_24598,Dinesh Kumar,849,14.42,1,1,UDYAM-UP-03-5137177,UNREGISTERED,1,38.95,1.9,429442,43.8,90.6
ENT_IN_24599,Suresh Reddy,724,9.13,1,1,UDYAM-TN-03-5520273,NOT_APPLICABLE,1,43.46,4.6,118164,87.0,82.7
ENT_IN_24600,Fatima Rao,763,11.09,1,1,UDYAM-TN-03-9856962,NOT_APPLICABLE,1,5.62,6.9,338085,42.8,91.6
ENT_IN_24601,Gurpreet Banerjee,734,8.64,1,1,UDYAM-UP-03-7262461,NOT_APPLICABLE,1,32.14,1.0,186838,92.2,90.3
ENT_IN_24602,Deepika Rao,609,22.82,1,1,UDYAM-MH-03-7939898,ACTIVE,1,27.82,8.5,302504,98.3,92.0
ENT_IN_24603,Gurpreet Kaur,745,21.05,1,1,NOT_REGISTERED,ACTIVE,0,5.92,7.1,299210,36.7,65.5
ENT_IN_24604,Bhavna Das,722,14.89,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,24.57,9.9,218819,66.9,76.5
ENT_IN_24605,Suresh Gupta,562,17.25,1,1,NOT_REGISTERED,ACTIVE,1,12.27,6.3,49446,43.9,62.8
ENT_IN_24606,Anita Chaudhary,800,8.59,1,1,UDYAM-KA-03-1996229,NOT_APPLICABLE,1,1.99,3.1,271427,54.8,90.5
ENT_IN_24607,Anil Khan,587,15.35,1,1,UDYAM-TN-03-4192583,ACTIVE,0,10.79,11.2,397767,40.2,67.8
ENT_IN_24608,Ashok Kaur,833,16.44,1,1,UDYAM-GJ-03-4255254,ACTIVE,0,20.01,11.5,290301,37.7,84.1
ENT_IN_24609,Anil Rao,662,6.35,1,0,UDYAM-PB-03-8141328,UNREGISTERED,1,13.75,5.6,393331,73.8,81.6
ENT_IN_24610,Suresh Rao,553,12.61,1,1,UDYAM-UP-03-2849703,ACTIVE,1,18.01,0.0,139094,72.0,79.3
ENT_IN_24611,Ayesha Kumar,672,21.65,0,1,UDYAM-GJ-03-2455741,ACTIVE,1,35.1,11.2,408135,48.2,81.1
ENT_IN_24612,Mahesh Singh,769,23.19,1,1,UDYAM-PB-03-8686131,ACTIVE,1,33.66,8.0,155266,90.8,100.0
ENT_IN_24613,Sunil Chaudhary,785,8.45,1,0,UDYAM-TN-03-8101377,ACTIVE,1,41.96,6.5,334234,84.7,98.1
ENT_IN_24614,Meena Kumar,608,9.55,1,1,UDYAM-PB-03-5416047,ACTIVE,0,42.78,4.4,267100,66.5,68.9
ENT_IN_24615,Savita Mehta,764,17.5,1,1,UDYAM-GJ-03-3481548,UNREGISTERED,1,16.27,0.0,79219,94.5,92.9
ENT_IN_24616,Gurpreet Deshmukh,728,14.73,1,1,UDYAM-TN-03-5880757,ACTIVE,0,44.49,5.7,82495,36.2,66.3
ENT_IN_24617,Sunita Shah,699,10.37,0,1,UDYAM-UP-03-8145155,NOT_APPLICABLE,0,23.28,11.6,306747,68.6,66.8
ENT_IN_24618,Rahul Banerjee,765,6.56,1,1,UDYAM-MH-03-8599907,ACTIVE,1,8.31,3.9,58767,65.5,91.5
ENT_IN_24619,Manoj Sheikh,692,24.39,1,1,UDYAM-PB-03-9866738,NOT_APPLICABLE,1,21.48,7.9,39323,63.0,73.9
ENT_IN_24620,Ramesh Mishra,832,17.46,1,1,UDYAM-TN-03-1356496,NOT_APPLICABLE,1,5.48,10.2,406609,95.0,100.0
ENT_IN_24621,Sangeeta Sheikh,766,7.48,1,1,UDYAM-TN-03-3890550,NOT_APPLICABLE,0,31.24,10.2,111023,66.8,81.8
ENT_IN_24622,Karan Das,796,15.6,1,1,UDYAM-GJ-03-4460146,UNREGISTERED,1,39.56,2.5,436976,61.3,94.6
ENT_IN_24623,Manoj Singh,0,0.02,0,1,NOT_REGISTERED,UNREGISTERED,1,8.67,2.0,258014,84.0,54.7
ENT_IN_24624,Ashok Gowda,0,23.01,1,1,UDYAM-MH-03-7345747,ACTIVE,0,33.48,7.1,297762,62.5,62.2
ENT_IN_24625,Sunita Sheikh,0,1.0,1,1,NOT_REGISTERED,ACTIVE,1,4.16,5.3,396143,51.5,57.3
ENT_IN_24626,Savita Joshi,805,12.66,1,0,UDYAM-GJ-03-9331061,NOT_APPLICABLE,1,11.7,10.4,96069,63.0,78.5
ENT_IN_24627,Simran Kaur,698,2.62,1,1,UDYAM-GJ-03-9422903,UNREGISTERED,1,26.74,6.0,75324,53.2,72.0
ENT_IN_24628,Vikram Kumar,638,19.82,1,1,UDYAM-GJ-03-2544114,NOT_APPLICABLE,1,6.91,0.6,281490,78.5,78.2
ENT_IN_24629,Amit Nair,664,10.04,1,1,UDYAM-KA-03-6278366,NOT_APPLICABLE,1,37.59,10.1,109653,94.5,86.5
ENT_IN_24630,Mohammed Joshi,0,19.28,1,1,UDYAM-TN-03-8766615,ACTIVE,1,26.31,11.5,340695,48.2,66.3
ENT_IN_24631,Seema Patil,0,23.39,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,15.71,4.6,41989,92.8,54.0
ENT_IN_24632,Tariq Patil,844,11.59,1,0,UDYAM-GJ-03-5081036,NOT_APPLICABLE,1,25.03,6.3,413987,96.5,93.1
ENT_IN_24633,Savita Singh,831,24.62,1,1,NOT_REGISTERED,NOT_APPLICABLE,1,16.25,10.4,158251,91.7,90.5
