application_id,applicant_name,state,reported_annual_income_inr,tax_vault_verified_income_inr,income_discrepancy_ratio,duplicate_bank_account_flag,duplicate_aadhaar_flag,ip_geo_mismatch,ip_address_changes_count,document_forgery_risk_score,caste_certificate_verification_status,target_is_fraudulent
FRAUD_IN_43985,Ganesh Patil,Haryana,111050,117683,1.06,0,0,0,3,0.0,NOT_REQUIRED,0
FRAUD_IN_43986,Fatima Joshi,Maharashtra,415397,414428,1.0,0,0,1,4,0.08,VERIFIED_VALID,0
FRAUD_IN_43987,Sangeeta Mishra,Maharashtra,344160,369808,1.07,0,0,0,3,0.0,VERIFIED_VALID,0
FRAUD_IN_43988,Preeti Patel,Karnataka,350240,330198,0.94,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_43989,Savita Mehta,West Bengal,149232,147311,0.99,0,0,0,2,0.19,NOT_REQUIRED,0
FRAUD_IN_43990,Sunil Das,Kerala,103712,108675,1.05,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_43991,Neha Kaur,Haryana,181490,168931,0.93,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_43992,Anil Patel,Maharashtra,263408,1905834,7.24,0,0,0,22,0.76,UNVERIFIED,1
FRAUD_IN_43993,Manoj Das,Gujarat,234478,262394,1.12,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_43994,Amit Kaur,Haryana,233777,246477,1.05,0,0,0,4,0.22,VERIFIED_VALID,0
FRAUD_IN_43995,Vijay Patel,Gujarat,108689,113343,1.04,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_43996,Meena Banerjee,Karnataka,84295,90177,1.07,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_43997,Anita Yadav,Maharashtra,107754,100967,0.94,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_43998,Simran Joshi,Punjab,446328,463870,1.04,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_43999,Savita Kumar,Haryana,308167,327293,1.06,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_44000,Arjun Gowda,Haryana,199180,202920,1.02,0,0,0,4,0.11,NOT_REQUIRED,0
FRAUD_IN_44001,Mahesh Sheikh,Odisha,290465,267948,0.92,0,0,0,2,0.05,NOT_REQUIRED,0
FRAUD_IN_44002,Anita Patel,Assam,264486,922813,3.49,1,1,1,34,0.92,FAKE_CERTIFICATE,1
FRAUD_IN_44003,Meena Deshmukh,Maharashtra,420459,424981,1.01,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_44004,Rekha Kumar,Karnataka,193437,204762,1.06,0,0,0,1,0.11,VERIFIED_VALID,0
FRAUD_IN_44005,Ashok Reddy,Uttar Pradesh,115604,129929,1.12,0,0,0,3,0.1,VERIFIED_VALID,0
FRAUD_IN_44006,Shweta Patil,Maharashtra,109488,106809,0.98,0,0,0,3,0.04,NOT_REQUIRED,0
FRAUD_IN_44007,Simran Patel,Tamil Nadu,206398,207791,1.01,0,0,0,3,0.18,NOT_REQUIRED,0
FRAUD_IN_44008,Sujata Banerjee,Uttar Pradesh,394434,407562,1.03,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_44009,Pradeep Patil,Rajasthan,405943,399733,0.98,0,0,0,2,0.11,NOT_REQUIRED,0
FRAUD_IN_44010,Priya Reddy,Maharashtra,434122,449521,1.04,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_44011,Mahesh Nair,Kerala,224683,208867,0.93,0,0,0,4,0.08,NOT_REQUIRED,0
FRAUD_IN_44012,Rekha Sharma,Uttar Pradesh,310474,299636,0.97,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_44013,Mohammed Verma,Madhya Pradesh,303838,2084919,6.86,1,1,1,13,0.74,SUSPICIOUS,1
FRAUD_IN_44014,Bhavna Gupta,West Bengal,293540,308767,1.05,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_44015,Amit Kulkarni,West Bengal,152726,162499,1.06,0,0,0,2,0.01,VERIFIED_VALID,0
FRAUD_IN_44016,Dinesh Singh,West Bengal,136307,131616,0.97,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_44017,Amit Shah,Madhya Pradesh,240292,1613954,6.72,1,0,1,8,0.82,UNVERIFIED,1
FRAUD_IN_44018,Ayesha Das,Assam,439647,420425,0.96,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_44019,Gurpreet Joshi,Maharashtra,295844,309733,1.05,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_44020,Geeta Das,Punjab,417010,452326,1.08,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_44021,Manoj Banerjee,Maharashtra,36395,38724,1.06,0,0,0,4,0.1,VERIFIED_VALID,0
FRAUD_IN_44022,Dinesh Patel,Maharashtra,265519,288786,1.09,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_44023,Simran Kulkarni,Maharashtra,193147,201517,1.04,0,0,0,2,0.04,NOT_REQUIRED,0
FRAUD_IN_44024,Sanjay Banerjee,Madhya Pradesh,245807,281807,1.15,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_44025,Vikram Shah,Haryana,324763,358911,1.11,0,0,0,2,0.19,VERIFIED_VALID,0
FRAUD_IN_44026,Pooja Das,Karnataka,339392,382375,1.13,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_44027,Manoj Joshi,Tamil Nadu,225308,254789,1.13,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_44028,Meena Rao,Bihar,241240,232221,0.96,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_44029,Radha Khan,Madhya Pradesh,99863,98214,0.98,0,0,0,2,0.14,VERIFIED_VALID,0
FRAUD_IN_44030,Deepika Sheikh,Uttar Pradesh,104680,110704,1.06,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_44031,Tariq Shah,Assam,412627,3424963,8.3,1,1,1,30,0.82,SUSPICIOUS,1
FRAUD_IN_44032,Gurpreet Kumar,Madhya Pradesh,308584,332944,1.08,0,0,0,2,0.11,NOT_REQUIRED,0
FRAUD_IN_44033,Meena Mehta,Tamil Nadu,332177,311687,0.94,0,0,0,3,0.21,NOT_REQUIRED,0
FRAUD_IN_44034,Tariq Singh,Haryana,383576,358630,0.93,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_44035,Savita Singh,Gujarat,398568,440828,1.11,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_44036,Geeta Deshmukh,Bihar,300928,2022070,6.72,0,0,0,7,0.97,FAKE_CERTIFICATE,1
FRAUD_IN_44037,Mamta Singh,Tamil Nadu,140874,157745,1.12,0,0,0,3,0.13,NOT_REQUIRED,0
FRAUD_IN_44038,Arjun Kulkarni,Uttar Pradesh,312102,347268,1.11,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_44039,Simran Sharma,Bihar,442283,408649,0.92,0,0,0,1,0.11,VERIFIED_VALID,0
FRAUD_IN_44040,Bhavna Chatterjee,Odisha,389049,393661,1.01,0,0,0,1,0.17,VERIFIED_VALID,0
FRAUD_IN_44041,Sunita Chaudhary,Tamil Nadu,190488,178458,0.94,0,0,0,2,0.07,VERIFIED_VALID,0
FRAUD_IN_44042,Radha Chatterjee,Bihar,174050,175568,1.01,0,0,0,3,0.17,VERIFIED_VALID,0
FRAUD_IN_44043,Vikram Das,Uttar Pradesh,392532,390640,1.0,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_44044,Deepika Reddy,Uttar Pradesh,269313,306433,1.14,0,0,0,3,0.13,VERIFIED_VALID,0
FRAUD_IN_44045,Anita Chatterjee,Assam,156529,151485,0.97,0,0,0,1,0.13,NOT_REQUIRED,0
FRAUD_IN_44046,Anita Singh,Tamil Nadu,148707,143666,0.97,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_44047,Sangeeta Gowda,Haryana,396089,375316,0.95,0,0,0,1,0.21,VERIFIED_VALID,0
FRAUD_IN_44048,Ananya Verma,Assam,89514,102422,1.14,0,0,0,4,0.11,VERIFIED_VALID,0
FRAUD_IN_44049,Dinesh Patil,Kerala,365912,383628,1.05,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_44050,Lakshmi Kumar,Uttar Pradesh,177023,200294,1.13,0,0,0,1,0.17,VERIFIED_VALID,0
FRAUD_IN_44051,Neha Deshmukh,Rajasthan,165924,155172,0.94,0,0,0,4,0.02,VERIFIED_VALID,0
FRAUD_IN_44052,Rohan Kaur,Odisha,106037,110301,1.04,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_44053,Sujata Nair,Assam,266362,265214,1.0,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_44054,Rekha Gupta,Maharashtra,299920,301301,1.0,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_44055,Manoj Kaur,Maharashtra,54559,51732,0.95,0,0,0,4,0.16,VERIFIED_VALID,0
FRAUD_IN_44056,Karan Reddy,Karnataka,125255,124816,1.0,0,0,0,4,0.18,NOT_REQUIRED,0
FRAUD_IN_44057,Kiran Patel,Uttar Pradesh,261375,292643,1.12,0,0,0,4,0.19,NOT_REQUIRED,0
FRAUD_IN_44058,Ashok Mehta,West Bengal,206666,190457,0.92,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_44059,Tariq Patil,West Bengal,230068,249262,1.08,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_44060,Pradeep Sheikh,West Bengal,201138,210529,1.05,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_44061,Savita Singh,Kerala,385781,363604,0.94,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_44062,Manoj Mishra,Madhya Pradesh,88925,96075,1.08,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_44063,Neha Sheikh,Bihar,346037,367272,1.06,0,0,0,2,0.17,VERIFIED_VALID,0
FRAUD_IN_44064,Rekha Chaudhary,Rajasthan,329760,335535,1.02,0,0,0,2,0.09,NOT_REQUIRED,0
FRAUD_IN_44065,Vijay Gowda,Uttar Pradesh,385679,411147,1.07,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_44066,Gurpreet Sharma,Rajasthan,306782,285463,0.93,0,0,0,2,0.2,VERIFIED_VALID,0
FRAUD_IN_44067,Priya Gowda,Rajasthan,98676,111667,1.13,0,0,0,2,0.16,VERIFIED_VALID,0
FRAUD_IN_44068,Meena Gowda,West Bengal,384182,383313,1.0,0,0,1,4,0.18,VERIFIED_VALID,0
FRAUD_IN_44069,Radha Khan,Kerala,79591,86873,1.09,0,0,0,4,0.02,NOT_REQUIRED,0
FRAUD_IN_44070,Sunita Sheikh,West Bengal,216935,985804,4.54,1,1,0,17,0.96,SUSPICIOUS,1
FRAUD_IN_44071,Rohan Deshmukh,Madhya Pradesh,229184,211511,0.92,0,0,0,3,0.07,NOT_REQUIRED,0
FRAUD_IN_44072,Sangeeta Mishra,Madhya Pradesh,180243,176367,0.98,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_44073,Rajesh Kumar,Karnataka,354070,400875,1.13,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_44074,Seema Mishra,Assam,80222,86561,1.08,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_44075,Ayesha Nair,Odisha,270011,260667,0.97,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_44076,Shweta Sharma,Haryana,94527,94994,1.0,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_44077,Sanjay Sheikh,Maharashtra,419987,443738,1.06,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_44078,Preeti Yadav,Rajasthan,363344,337661,0.93,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_44079,Mamta Patil,Uttar Pradesh,390214,428647,1.1,0,0,0,1,0.04,VERIFIED_VALID,0
FRAUD_IN_44080,Rahul Chaudhary,Punjab,254653,247380,0.97,0,0,0,4,0.04,VERIFIED_VALID,0
FRAUD_IN_44081,Vijay Yadav,Bihar,425445,423149,0.99,0,0,0,4,0.04,NOT_REQUIRED,0
FRAUD_IN_44082,Geeta Joshi,Rajasthan,66345,68608,1.03,0,0,1,2,0.2,VERIFIED_VALID,0
FRAUD_IN_44083,Karan Gupta,West Bengal,219642,236245,1.08,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_44084,Radha Mishra,West Bengal,63161,71789,1.14,0,0,0,3,0.05,NOT_REQUIRED,0
FRAUD_IN_44085,Dinesh Sharma,Odisha,344752,348599,1.01,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_44086,Shweta Mehta,Maharashtra,339754,333616,0.98,0,0,0,1,0.01,NOT_REQUIRED,0
FRAUD_IN_44087,Deepak Rao,Punjab,388567,382635,0.98,0,0,0,2,0.04,VERIFIED_VALID,0
FRAUD_IN_44088,Kavita Nair,Rajasthan,96689,110127,1.14,0,0,0,4,0.08,NOT_REQUIRED,0
FRAUD_IN_44089,Deepika Yadav,Madhya Pradesh,46013,51807,1.13,0,0,0,4,0.09,VERIFIED_VALID,0
FRAUD_IN_44090,Pooja Chatterjee,Punjab,44132,41192,0.93,0,0,0,2,0.11,VERIFIED_VALID,0
FRAUD_IN_44091,Tariq Mishra,Rajasthan,153311,158255,1.03,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_44092,Prakash Singh,Assam,137027,135838,0.99,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_44093,Rajesh Singh,Haryana,293573,323342,1.1,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_44094,Dinesh Patel,Kerala,447303,425146,0.95,0,0,0,1,0.2,VERIFIED_VALID,0
FRAUD_IN_44095,Ayesha Das,Bihar,139511,487112,3.49,1,1,1,24,0.77,SUSPICIOUS,1
FRAUD_IN_44096,Neha Das,Uttar Pradesh,63849,67570,1.06,0,0,0,2,0.0,VERIFIED_VALID,0
FRAUD_IN_44097,Anita Reddy,West Bengal,107189,379305,3.54,0,0,0,35,0.97,SUSPICIOUS,1
FRAUD_IN_44098,Amit Shah,Maharashtra,303720,349249,1.15,0,0,0,3,0.02,VERIFIED_VALID,0
FRAUD_IN_44099,Vijay Shah,Maharashtra,420780,427881,1.02,0,0,0,1,0.0,VERIFIED_VALID,0
FRAUD_IN_44100,Prakash Banerjee,Punjab,98938,96839,0.98,0,0,0,3,0.19,VERIFIED_VALID,0
FRAUD_IN_44101,Deepika Yadav,West Bengal,48145,47603,0.99,0,0,0,2,0.18,VERIFIED_VALID,0
FRAUD_IN_44102,Ananya Verma,Karnataka,271748,287474,1.06,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_44103,Kavita Singh,Assam,241921,256888,1.06,0,0,0,2,0.15,VERIFIED_VALID,0
FRAUD_IN_44104,Manoj Yadav,Madhya Pradesh,365567,365139,1.0,0,0,1,4,0.07,VERIFIED_VALID,0
FRAUD_IN_44105,Ramesh Joshi,Punjab,379170,388975,1.03,0,0,0,3,0.18,VERIFIED_VALID,0
FRAUD_IN_44106,Sunil Das,Kerala,388647,432824,1.11,0,0,0,4,0.1,NOT_REQUIRED,0
FRAUD_IN_44107,Seema Yadav,Maharashtra,68992,77151,1.12,0,0,0,1,0.14,NOT_REQUIRED,0
FRAUD_IN_44108,Kiran Verma,Rajasthan,77584,76005,0.98,0,0,0,2,0.06,VERIFIED_VALID,0
FRAUD_IN_44109,Amit Kulkarni,Punjab,426612,392906,0.92,0,0,0,4,0.07,VERIFIED_VALID,0
FRAUD_IN_44110,Tariq Yadav,Rajasthan,329183,2753382,8.36,0,0,1,12,0.73,SUSPICIOUS,1
FRAUD_IN_44111,Sangeeta Singh,Karnataka,418020,406207,0.97,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_44112,Seema Yadav,West Bengal,276068,971684,3.52,0,1,1,34,0.76,SUSPICIOUS,1
FRAUD_IN_44113,Pooja Mishra,Uttar Pradesh,141624,156963,1.11,0,0,0,3,0.18,NOT_REQUIRED,0
FRAUD_IN_44114,Deepika Nair,Bihar,358778,406087,1.13,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_44115,Arjun Nair,Odisha,105318,105083,1.0,0,0,0,2,0.18,NOT_REQUIRED,0
FRAUD_IN_44116,Mamta Kulkarni,Haryana,100675,94725,0.94,0,0,0,4,0.01,NOT_REQUIRED,0
FRAUD_IN_44117,Ashok Sheikh,Punjab,259316,286019,1.1,0,0,0,1,0.1,VERIFIED_VALID,0
FRAUD_IN_44118,Sanjay Shah,Uttar Pradesh,413100,438435,1.06,0,0,0,4,0.18,VERIFIED_VALID,0
FRAUD_IN_44119,Sunita Mehta,Tamil Nadu,358609,394550,1.1,0,0,0,2,0.21,VERIFIED_VALID,0
FRAUD_IN_44120,Sunil Gupta,Tamil Nadu,139346,152921,1.1,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_44121,Mohammed Joshi,Tamil Nadu,173764,177561,1.02,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_44122,Fatima Das,Odisha,213890,244112,1.14,0,0,0,1,0.07,VERIFIED_VALID,0
FRAUD_IN_44123,Bhavna Reddy,Assam,369525,404427,1.09,0,0,0,1,0.22,NOT_REQUIRED,0
FRAUD_IN_44124,Mamta Sheikh,Tamil Nadu,128144,142288,1.11,0,0,0,3,0.05,VERIFIED_VALID,0
FRAUD_IN_44125,Amit Mehta,Madhya Pradesh,447856,497033,1.11,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_44126,Fatima Deshmukh,Haryana,301726,294116,0.97,0,0,0,4,0.13,VERIFIED_VALID,0
FRAUD_IN_44127,Anil Rao,Haryana,95461,89357,0.94,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_44128,Harpreet Gupta,Haryana,133099,141823,1.07,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_44129,Radha Yadav,Tamil Nadu,297190,296838,1.0,0,0,0,2,0.08,VERIFIED_VALID,0
FRAUD_IN_44130,Anita Reddy,Karnataka,325308,358246,1.1,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_44131,Kiran Shah,Karnataka,205690,1716582,8.35,1,1,1,7,0.83,UNVERIFIED,1
FRAUD_IN_44132,Ramesh Mishra,West Bengal,108110,103056,0.95,0,0,0,1,0.21,NOT_REQUIRED,0
FRAUD_IN_44133,Kavita Shah,Uttar Pradesh,349743,395260,1.13,0,0,0,4,0.04,VERIFIED_VALID,0
FRAUD_IN_44134,Vijay Patel,Karnataka,124913,118579,0.95,0,0,0,1,0.09,NOT_REQUIRED,0
FRAUD_IN_44135,Manoj Khan,Maharashtra,163690,937830,5.73,0,1,1,7,0.81,SUSPICIOUS,1
FRAUD_IN_44136,Ramesh Gowda,Odisha,290579,313195,1.08,0,0,0,4,0.03,VERIFIED_VALID,0
FRAUD_IN_44137,Rajesh Kumar,Odisha,395956,422932,1.07,0,0,0,3,0.2,VERIFIED_VALID,0
FRAUD_IN_44138,Gurpreet Sheikh,Kerala,407330,377502,0.93,0,0,0,1,0.12,NOT_REQUIRED,0
FRAUD_IN_44139,Pooja Verma,Haryana,368801,339938,0.92,0,0,0,4,0.13,NOT_REQUIRED,0
FRAUD_IN_44140,Sunil Chaudhary,Haryana,183260,198072,1.08,0,0,0,3,0.09,VERIFIED_VALID,0
FRAUD_IN_44141,Ayesha Nair,Odisha,167313,1353576,8.09,0,1,1,24,0.88,FAKE_CERTIFICATE,1
FRAUD_IN_44142,Vikram Banerjee,Kerala,423283,407130,0.96,0,0,0,2,0.1,VERIFIED_VALID,0
FRAUD_IN_44143,Ashok Gupta,West Bengal,212271,211941,1.0,0,0,0,4,0.05,VERIFIED_VALID,0
FRAUD_IN_44144,Fatima Chaudhary,Maharashtra,372083,374064,1.01,0,0,0,2,0.09,VERIFIED_VALID,0
FRAUD_IN_44145,Mamta Patel,Rajasthan,119699,121199,1.01,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_44146,Sanjay Reddy,Haryana,319865,350038,1.09,0,0,0,1,0.09,NOT_REQUIRED,0
FRAUD_IN_44147,Geeta Patil,Uttar Pradesh,326344,370737,1.14,0,0,0,1,0.01,VERIFIED_VALID,0
FRAUD_IN_44148,Mohammed Verma,Tamil Nadu,158107,153041,0.97,0,0,0,3,0.12,VERIFIED_VALID,0
FRAUD_IN_44149,Ashok Deshmukh,Assam,97700,96498,0.99,0,0,0,3,0.14,VERIFIED_VALID,0
FRAUD_IN_44150,Sunita Gupta,Madhya Pradesh,98827,97675,0.99,0,0,0,4,0.03,NOT_REQUIRED,0
FRAUD_IN_44151,Pradeep Mehta,Odisha,328039,1046682,3.19,0,1,1,27,0.7,FAKE_CERTIFICATE,1
FRAUD_IN_44152,Manoj Joshi,Odisha,283471,874684,3.09,1,0,0,18,0.98,SUSPICIOUS,1
FRAUD_IN_44153,Meena Deshmukh,Karnataka,237498,222464,0.94,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_44154,Neha Chatterjee,West Bengal,142024,158436,1.12,0,0,0,1,0.13,VERIFIED_VALID,0
FRAUD_IN_44155,Mamta Verma,Maharashtra,180231,180803,1.0,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_44156,Mohammed Kumar,West Bengal,326640,320445,0.98,0,0,0,3,0.08,VERIFIED_VALID,0
FRAUD_IN_44157,Gurpreet Das,Karnataka,338466,315416,0.93,0,0,0,1,0.08,VERIFIED_VALID,0
FRAUD_IN_44158,Manoj Chatterjee,Maharashtra,146207,160180,1.1,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_44159,Rajesh Kulkarni,Gujarat,86425,89156,1.03,0,0,0,2,0.03,VERIFIED_VALID,0
FRAUD_IN_44160,Vikram Joshi,West Bengal,68339,76484,1.12,0,0,0,1,0.06,VERIFIED_VALID,0
FRAUD_IN_44161,Kavita Nair,West Bengal,180839,185790,1.03,0,0,0,4,0.12,VERIFIED_VALID,0
FRAUD_IN_44162,Preeti Shah,Maharashtra,90344,96592,1.07,0,0,0,2,0.02,NOT_REQUIRED,0
FRAUD_IN_44163,Fatima Patel,Uttar Pradesh,115330,566364,4.91,1,0,1,9,0.69,SUSPICIOUS,1
FRAUD_IN_44164,Mohammed Nair,Assam,175728,1355399,7.71,0,1,1,19,0.86,SUSPICIOUS,1
FRAUD_IN_44165,Vijay Rao,Rajasthan,240718,234786,0.98,0,0,0,3,0.21,VERIFIED_VALID,0
FRAUD_IN_44166,Anil Gowda,Kerala,279467,273792,0.98,0,0,0,1,0.18,VERIFIED_VALID,0
FRAUD_IN_44167,Bhavna Sharma,Madhya Pradesh,137776,138624,1.01,0,0,0,1,0.14,NOT_REQUIRED,0
FRAUD_IN_44168,Ashok Rao,Assam,138022,132981,0.96,0,0,0,1,0.03,VERIFIED_VALID,0
FRAUD_IN_44169,Mamta Deshmukh,Haryana,135381,131723,0.97,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_44170,Pradeep Reddy,Assam,83385,92945,1.11,0,0,1,1,0.16,NOT_REQUIRED,0
FRAUD_IN_44171,Tariq Joshi,Madhya Pradesh,236049,268177,1.14,0,0,0,2,0.12,VERIFIED_VALID,0
FRAUD_IN_44172,Mamta Mishra,Maharashtra,216219,708817,3.28,1,0,0,17,0.84,FAKE_CERTIFICATE,1
FRAUD_IN_44173,Mahesh Reddy,Tamil Nadu,370614,400743,1.08,0,0,0,3,0.11,VERIFIED_VALID,0
FRAUD_IN_44174,Neha Gowda,Assam,314446,339101,1.08,0,0,0,2,0.14,NOT_REQUIRED,0
FRAUD_IN_44175,Anita Joshi,Gujarat,37880,39700,1.05,0,0,0,4,0.2,VERIFIED_VALID,0
FRAUD_IN_44176,Sunil Verma,Uttar Pradesh,211608,213708,1.01,0,0,0,4,0.01,VERIFIED_VALID,0
FRAUD_IN_44177,Neha Gupta,Odisha,394283,395542,1.0,0,0,0,4,0.05,NOT_REQUIRED,0
FRAUD_IN_44178,Ayesha Gowda,Karnataka,53606,57768,1.08,0,0,0,4,0.17,VERIFIED_VALID,0
FRAUD_IN_44179,Deepak Verma,Assam,193323,219931,1.14,0,0,0,1,0.17,VERIFIED_VALID,0
FRAUD_IN_44180,Manoj Patil,West Bengal,42733,211798,4.96,1,0,0,30,0.8,UNVERIFIED,1
FRAUD_IN_44181,Tariq Mehta,Karnataka,251124,253233,1.01,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_44182,Ramesh Kulkarni,Odisha,387284,379566,0.98,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_44183,Sangeeta Reddy,Tamil Nadu,346323,321700,0.93,0,0,0,1,0.15,VERIFIED_VALID,0
FRAUD_IN_44184,Anita Gupta,Bihar,384411,408754,1.06,0,0,0,2,0.01,NOT_REQUIRED,0
FRAUD_IN_44185,Tariq Kaur,Bihar,200934,227224,1.13,0,0,0,3,0.01,VERIFIED_VALID,0
FRAUD_IN_44186,Kavita Nair,Kerala,302995,288558,0.95,0,0,0,2,0.11,VERIFIED_VALID,0
FRAUD_IN_44187,Lakshmi Chatterjee,Uttar Pradesh,418822,434931,1.04,0,0,0,3,0.06,VERIFIED_VALID,0
FRAUD_IN_44188,Gurpreet Deshmukh,Uttar Pradesh,270086,262361,0.97,0,0,0,3,0.04,VERIFIED_VALID,0
FRAUD_IN_44189,Ananya Deshmukh,Bihar,344081,325907,0.95,0,0,0,3,0.07,VERIFIED_VALID,0
FRAUD_IN_44190,Karan Chaudhary,Haryana,397589,452208,1.14,0,0,0,1,0.02,VERIFIED_VALID,0
FRAUD_IN_44191,Radha Banerjee,Punjab,366974,343501,0.94,0,0,0,4,0.06,VERIFIED_VALID,0
FRAUD_IN_44192,Prakash Khan,Rajasthan,342493,1977804,5.77,0,0,1,23,0.72,SUSPICIOUS,1
FRAUD_IN_44193,Bhavna Reddy,Odisha,414864,390947,0.94,0,0,0,4,0.21,VERIFIED_VALID,0
FRAUD_IN_44194,Harpreet Patel,Maharashtra,197746,218873,1.11,0,0,0,1,0.16,VERIFIED_VALID,0
FRAUD_IN_44195,Savita Mishra,Haryana,120443,121941,1.01,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_44196,Anil Mehta,Uttar Pradesh,449036,482945,1.08,0,0,0,1,0.19,VERIFIED_VALID,0
FRAUD_IN_44197,Ananya Patil,Assam,85211,79933,0.94,0,0,0,3,0.03,VERIFIED_VALID,0
FRAUD_IN_44198,Deepak Mehta,Kerala,167575,838689,5.0,1,0,0,9,0.98,FAKE_CERTIFICATE,1
FRAUD_IN_44199,Amit Reddy,Gujarat,288700,304139,1.05,0,0,0,2,0.02,VERIFIED_VALID,0
FRAUD_IN_44200,Vikram Singh,Odisha,328107,344445,1.05,0,0,0,1,0.05,VERIFIED_VALID,0
FRAUD_IN_44201,Arjun Kumar,Punjab,284090,284903,1.0,0,0,0,3,0.1,VERIFIED_VALID,0
FRAUD_IN_44202,Ramesh Mishra,Odisha,420211,402911,0.96,0,0,0,3,0.15,VERIFIED_VALID,0
FRAUD_IN_44203,Tariq Singh,Madhya Pradesh,328321,316861,0.97,0,0,0,3,0.05,VERIFIED_VALID,0
FRAUD_IN_44204,Prakash Kumar,Uttar Pradesh,303947,289740,0.95,0,0,0,1,0.17,NOT_REQUIRED,0
FRAUD_IN_44205,Anita Kaur,Uttar Pradesh,47466,49674,1.05,0,0,0,1,0.15,VERIFIED_VALID,0
