student_id,student_name,gender,state,district,social_category,annual_family_income_inr,academic_marks_pct,education_level,course_name,institution_type,is_single_girl_child,is_orphan,scholarship_id,scholarship_name,scholarship_min_marks,scholarship_max_income,target_eligibility
STU_IN_34206,Rahul Sheikh,Male,Karnataka,Belagavi,SC,170131,57.0,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_34207,Amit Patil,Male,Assam,Jorhat,OBC,698928,81.8,Postgraduate (PG),BA Political Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_34208,Lakshmi Das,Female,Punjab,Amritsar,ST,364243,77.6,Undergraduate (UG),Class 12 Science,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34209,Bhavna Rao,Female,Gujarat,Surat,General,692293,94.2,Diploma / ITI,M.Sc Physics,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_34210,Lakshmi Patel,Female,Gujarat,Ahmedabad,General,49529,52.1,School (9th-12th),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_34211,Kavita Chaudhary,Female,Tamil Nadu,Salem,OBC,69294,83.6,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34212,Gurpreet Patel,Male,Punjab,Amritsar,OBC,203376,55.9,Postgraduate (PG),M.Sc Physics,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_34213,Sanjay Khan,Male,Madhya Pradesh,Ujjain,SC,48964,75.8,Undergraduate (UG),B.Com Honors,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34214,Karan Banerjee,Male,Assam,Tezpur,OBC,68754,69.2,Postgraduate (PG),B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34215,Bhavna Gupta,Female,Kerala,Thrissur,General,171206,84.6,Undergraduate (UG),M.Sc Physics,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34216,Neha Gupta,Female,Odisha,Sambalpur,OBC,201656,53.8,Diploma / ITI,Class 12 Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34217,Anita Shah,Female,Madhya Pradesh,Ujjain,General,61306,91.7,Diploma / ITI,M.Sc Physics,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34218,Ashok Khan,Male,Maharashtra,Nagpur,General,196850,53.3,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34219,Meena Shah,Female,Gujarat,Jamnagar,General,768516,67.4,School (9th-12th),B.Com Honors,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34220,Amit Sharma,Male,Punjab,Jalandhar,SC,587233,92.8,School (9th-12th),M.Sc Physics,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_34221,Rahul Mishra,Male,Bihar,Purnia,ST,94919,96.0,Undergraduate (UG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34222,Mahesh Gowda,Male,Karnataka,Mangaluru,General,239547,48.1,Undergraduate (UG),B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34223,Radha Joshi,Female,Gujarat,Bhavnagar,OBC,140602,79.4,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34224,Manoj Kaur,Male,Maharashtra,Solapur,General,576056,51.1,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_34225,Pooja Gupta,Female,Uttar Pradesh,Kanpur,General,136401,69.4,Undergraduate (UG),B.Tech Computer Science,Private Self-Financed,1,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34226,Deepak Shah,Male,Tamil Nadu,Tiruchirappalli,SC,223575,81.1,Diploma / ITI,B.Sc Agriculture,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34227,Priya Reddy,Female,Tamil Nadu,Madurai,General,825180,62.4,School (9th-12th),B.Com Honors,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_34228,Shweta Sharma,Female,Bihar,Gaya,OBC,304369,81.8,Postgraduate (PG),Class 12 Science,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_34229,Rahul Nair,Male,West Bengal,Asansol,General,230461,95.9,Diploma / ITI,MBBS,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34230,Ganesh Chaudhary,Male,Haryana,Ambala,OBC,164307,57.0,Postgraduate (PG),MBBS,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34231,Ayesha Sheikh,Female,West Bengal,Kolkata,OBC,337928,81.9,Undergraduate (UG),MBBS,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_34232,Rajesh Kaur,Male,Tamil Nadu,Tiruchirappalli,General,39747,58.4,Undergraduate (UG),B.Sc Agriculture,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_34233,Shweta Shah,Female,Assam,Jorhat,OBC,211199,85.0,Undergraduate (UG),B.Sc Agriculture,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34234,Deepika Mishra,Female,Uttar Pradesh,Ghaziabad,EWS,79555,81.9,Postgraduate (PG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34235,Radha Patel,Female,Gujarat,Jamnagar,OBC,188621,81.2,Postgraduate (PG),Class 10 CBSE/State Board,Government Institution,1,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34236,Fatima Gowda,Female,Odisha,Cuttack,EWS,810486,71.2,Undergraduate (UG),B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34237,Kavita Sheikh,Female,Rajasthan,Jodhpur,SC,61306,58.1,Diploma / ITI,MBBS,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34238,Ayesha Joshi,Female,Kerala,Kochi,General,111117,57.5,Undergraduate (UG),BA Political Science,Government Aided,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_34239,Seema Mehta,Female,Madhya Pradesh,Ujjain,SC,41703,75.8,Postgraduate (PG),B.Com Honors,Government Institution,1,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34240,Rohan Gupta,Male,Odisha,Puri,General,152363,59.4,School (9th-12th),Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34241,Ananya Kumar,Female,Madhya Pradesh,Gwalior,SC,211031,72.7,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34242,Suresh Chaudhary,Male,Assam,Silchar,General,223917,61.3,School (9th-12th),Class 10 CBSE/State Board,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34243,Mahesh Shah,Male,Bihar,Muzaffarpur,SC,25237,86.0,Postgraduate (PG),MBBS,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34244,Rahul Chaudhary,Male,Uttar Pradesh,Gorakhpur,OBC,221380,58.0,School (9th-12th),B.Sc Agriculture,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34245,Dinesh Gupta,Male,Tamil Nadu,Tirunelveli,EWS,550473,98.2,Diploma / ITI,BA Political Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_34246,Arjun Kulkarni,Male,Rajasthan,Jaipur,OBC,175251,61.2,Diploma / ITI,Class 12 Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_34247,Gurpreet Deshmukh,Male,Gujarat,Surat,General,723581,74.4,School (9th-12th),MBBS,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34248,Bhavna Das,Female,Uttar Pradesh,Lucknow,OBC,214567,57.2,Diploma / ITI,BA Political Science,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_34249,Seema Banerjee,Female,Madhya Pradesh,Jabalpur,OBC,96608,86.2,School (9th-12th),M.Sc Physics,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34250,Ashok Patil,Male,Maharashtra,Kolhapur,EWS,404979,64.7,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_34251,Rekha Kulkarni,Female,Maharashtra,Kolhapur,General,112124,90.3,Undergraduate (UG),M.Sc Physics,Private Self-Financed,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34252,Rahul Khan,Male,Karnataka,Belagavi,OBC,102551,51.6,Postgraduate (PG),BA Political Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34253,Rahul Chatterjee,Male,Rajasthan,Bikaner,OBC,190372,77.7,School (9th-12th),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34254,Sangeeta Gupta,Female,Bihar,Patna,OBC,100071,94.8,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34255,Ayesha Patil,Female,Kerala,Thiruvananthapuram,EWS,230783,87.4,Undergraduate (UG),Diploma Mechanical,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34256,Deepak Deshmukh,Male,Uttar Pradesh,Prayagraj,OBC,113754,67.9,Postgraduate (PG),B.Sc Agriculture,Private Self-Financed,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34257,Vijay Chaudhary,Male,Odisha,Cuttack,General,178407,86.0,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34258,Pooja Sheikh,Female,Odisha,Puri,ST,480119,50.9,Undergraduate (UG),B.Com Honors,Private Self-Financed,1,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_34259,Prakash Gupta,Male,Madhya Pradesh,Ujjain,General,98352,57.2,School (9th-12th),MBBS,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34260,Preeti Chaudhary,Female,West Bengal,Howrah,OBC,549598,91.1,Diploma / ITI,Class 10 CBSE/State Board,Government Aided,1,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_34261,Prakash Kulkarni,Male,Gujarat,Surat,OBC,477564,68.1,School (9th-12th),B.Tech Computer Science,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34262,Ganesh Verma,Male,Kerala,Kozhikode,OBC,387838,81.1,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34263,Savita Singh,Female,Bihar,Darbhanga,General,217277,65.8,Diploma / ITI,M.Sc Physics,Government Institution,1,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34264,Rekha Chaudhary,Female,Odisha,Puri,OBC,206811,48.7,Undergraduate (UG),Class 12 Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34265,Pooja Verma,Female,Gujarat,Vadodara,SC,66557,78.8,School (9th-12th),Class 10 CBSE/State Board,Government Institution,1,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34266,Mahesh Khan,Male,Karnataka,Bengaluru,General,809823,54.8,Postgraduate (PG),B.Com Honors,Government Aided,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_34267,Deepak Singh,Male,Punjab,Jalandhar,General,462664,95.8,Diploma / ITI,B.Com Honors,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,VERIFY
STU_IN_34268,Pradeep Nair,Male,Maharashtra,Nagpur,General,210474,87.3,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34269,Fatima Rao,Female,Tamil Nadu,Chennai,OBC,101246,70.3,Diploma / ITI,MBBS,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34270,Anita Deshmukh,Female,Rajasthan,Udaipur,General,774656,96.9,Postgraduate (PG),Class 10 CBSE/State Board,Government Aided,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34271,Gurpreet Mehta,Male,West Bengal,Murshidabad,General,815778,97.4,School (9th-12th),Class 12 Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_34272,Rekha Kulkarni,Female,West Bengal,Siliguri,ST,142045,93.6,Postgraduate (PG),Class 12 Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34273,Lakshmi Kaur,Female,Kerala,Kollam,General,216506,70.6,Undergraduate (UG),B.Com Honors,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34274,Rajesh Nair,Male,Assam,Silchar,General,93477,85.6,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34275,Pradeep Joshi,Male,Maharashtra,Mumbai,SC,658398,74.0,Diploma / ITI,B.Com Honors,Government Aided,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34276,Radha Chatterjee,Female,Haryana,Hisar,EWS,239743,52.9,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_34277,Anita Singh,Female,Maharashtra,Pune,SC,704689,83.8,Diploma / ITI,Class 12 Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34278,Vikram Chaudhary,Male,Madhya Pradesh,Indore,OBC,193995,68.9,Undergraduate (UG),BA Political Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34279,Suresh Singh,Male,Haryana,Faridabad,SC,749284,78.2,Diploma / ITI,BA Political Science,Government Aided,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,VERIFY
STU_IN_34280,Deepak Patil,Male,Karnataka,Belagavi,OBC,729940,50.7,Undergraduate (UG),BA Political Science,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,NOT_ELIGIBLE
STU_IN_34281,Sangeeta Kumar,Female,Rajasthan,Jodhpur,OBC,272833,81.7,School (9th-12th),Diploma Mechanical,Government Institution,1,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,VERIFY
STU_IN_34282,Seema Patel,Female,Tamil Nadu,Tiruchirappalli,SC,210987,72.9,Diploma / ITI,M.Sc Physics,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34283,Ayesha Sheikh,Female,Madhya Pradesh,Gwalior,ST,186729,81.1,Undergraduate (UG),Class 10 CBSE/State Board,Private Self-Financed,1,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34284,Radha Kulkarni,Female,Madhya Pradesh,Gwalior,SC,37657,82.0,Postgraduate (PG),MBBS,Private Self-Financed,1,1,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34285,Geeta Deshmukh,Female,Uttar Pradesh,Agra,General,102346,61.0,School (9th-12th),BA Political Science,Government Aided,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34286,Meena Das,Female,Assam,Guwahati,OBC,229387,58.2,Diploma / ITI,B.Com Honors,Government Institution,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34287,Simran Verma,Female,Tamil Nadu,Chennai,General,632802,81.9,Undergraduate (UG),B.Tech Computer Science,Private Self-Financed,0,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,VERIFY
STU_IN_34288,Prakash Deshmukh,Male,West Bengal,Kolkata,SC,566093,57.7,School (9th-12th),B.Tech Computer Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,VERIFY
STU_IN_34289,Sunil Patel,Male,Karnataka,Mysuru,OBC,48894,52.3,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,VERIFY
STU_IN_34290,Amit Mehta,Male,Punjab,Ludhiana,OBC,118202,90.6,Postgraduate (PG),B.Tech Computer Science,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34291,Preeti Banerjee,Female,Haryana,Gurugram,OBC,39240,78.0,School (9th-12th),B.Tech Computer Science,Government Aided,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34292,Seema Shah,Female,Maharashtra,Nagpur,General,92558,93.0,Diploma / ITI,Diploma Mechanical,Government Institution,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34293,Sujata Banerjee,Female,Madhya Pradesh,Gwalior,SC,302138,56.5,Undergraduate (UG),B.Sc Agriculture,Government Institution,0,0,SCHOL_POST_MATRIC_SC,Post-Matric Scholarship for SC Students,50.0,250000,VERIFY
STU_IN_34294,Ayesha Kaur,Female,Kerala,Thiruvananthapuram,OBC,73781,92.4,Undergraduate (UG),M.Sc Physics,Government Institution,0,0,SCHOL_BEGUM_HAZRAT,Begum Hazrat Mahal National Scholarship for Minority Girls,50.0,200000,POTENTIALLY_ELIGIBLE
STU_IN_34295,Pooja Kulkarni,Female,Bihar,Purnia,OBC,158554,89.1,School (9th-12th),MBBS,Private Self-Financed,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34296,Kavita Sharma,Female,Gujarat,Vadodara,OBC,196933,59.0,Diploma / ITI,MBBS,Government Aided,1,0,SCHOL_POST_MATRIC_OBC,Post-Matric Scholarship for OBC Students,50.0,250000,POTENTIALLY_ELIGIBLE
STU_IN_34297,Vikram Shah,Male,Uttar Pradesh,Kanpur,General,683066,81.8,Diploma / ITI,Class 10 CBSE/State Board,Private Self-Financed,0,0,SCHOL_PRAGATI_GIRLS,AICTE Pragati Scholarship for Girl Students,60.0,800000,POTENTIALLY_ELIGIBLE
STU_IN_34298,Suresh Banerjee,Male,Bihar,Muzaffarpur,General,94868,94.6,Undergraduate (UG),B.Tech Computer Science,Government Institution,0,0,SCHOL_NMMSS,National Means-cum-Merit Scholarship Scheme,55.0,350000,POTENTIALLY_ELIGIBLE
STU_IN_34299,Fatima Mishra,Female,Karnataka,Mangaluru,OBC,65420,77.5,Diploma / ITI,B.Tech Computer Science,Government Institution,0,0,SCHOL_CENTRAL_SECTOR,Central Sector Scheme of Scholarships for University Students,80.0,450000,VERIFY
STU_IN_34300,Ganesh Banerjee,Male,Haryana,Hisar,EWS,223095,77.1,Diploma / ITI,B.Sc Agriculture,Government Aided,0,0,SCHOL_ISHAN_UDAY,Ishan Uday Special Scholarship for North Eastern Region,60.0,450000,POTENTIALLY_ELIGIBLE
STU_IN_34301,Kiran Sharma,Female,Punjab,Mohali,General,234716,96.4,Postgraduate (PG),M.Sc Physics,Government Institution,0,0,SCHOL_PM_YASHASVI,PM YASHASVI Top Class School & College Education,60.0,250000,POTENTIALLY_ELIGIBLE
